"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.42511807687605e-10,3.11275704943779,0.386,0.056,4.4391786397216e-06,"5","ENSMMUG00000042343"
8.07973662254255e-54,3.96825040717154,0.471,0.038,1.47899578875641e-49,"6","TGFBR3"
3.05053326253103e-42,3.96639065674407,0.449,0.035,5.58400113706305e-38,"6","RGS9"
1.10772846353176e-33,4.26947752210805,0.312,0.023,2.02769695249488e-29,"6","KLRB1"
4.23793274978464e-25,2.89572908732413,0.27,0.034,7.75753589848079e-21,"6","TBX21"
7.37288922815934e-25,2.54910350278857,0.487,0.128,1.34960737321457e-20,"6","RUNX3"
6.32283220480175e-24,3.81527823233829,0.513,0.052,1.15739443508896e-19,"6","HOPX"
3.15065302094581e-19,3.21352418175079,0.49,0.078,5.7672703548413e-15,"6","ENSMMUG00000038528"
8.7283083936203e-19,2.77548608826835,0.357,0.073,1.5977168514522e-14,"6","GOLIM4"
5.10968193619003e-17,2.03726291188697,0.384,0.126,9.35327278419586e-13,"6","MADD"
1.85785540284957e-15,2.56958456243037,0.395,0.068,3.40080431491614e-11,"6","SYTL2"
7.25768015210846e-14,2.40086878672436,0.289,0.071,1.32851835184345e-09,"6","DNAJC1"
8.43275996997833e-13,3.01074325537541,0.342,0.065,1.54361671250453e-08,"6","IL2RB"
3.32133996610652e-12,3.42523994507953,0.753,0.126,6.07971280795799e-08,"6","GNLY"
3.3643368834283e-12,2.18088303329202,0.285,0.078,6.1584186651155e-08,"6","RAPGEF2"
4.99211252985617e-11,2.24997458105701,0.365,0.101,9.13806198590172e-07,"6","ZBTB38"
4.14294630271144e-09,3.75980336310134,0.251,0.027,7.58366320711328e-05,"6","GZMK"
2.58871535410969e-07,3.65174796318328,0.563,0.057,0.00473864345569778,"6","GZMH"
5.528772708024e-162,4.03506060871198,0.709,0.072,1.01204184420379e-157,"7","TUBB"
1.33367730673603e-143,3.67656463108091,0.737,0.086,2.4412963099803e-139,"7","PPIA"
5.47803557552006e-140,2.71631866357459,0.823,0.195,1.00275441209895e-135,"7","ENO1"
1.81419268512979e-131,2.76666406802893,0.891,0.312,3.32087971013008e-127,"7","GAPDH"
4.75694257226821e-131,2.62132227754314,0.714,0.158,8.70758337853695e-127,"7","HMGB1"
3.77233302450673e-126,6.51720173421166,0.583,0.014,6.90525560135957e-122,"7","GZMA"
1.88593922033316e-115,2.53923036255018,0.68,0.17,3.45221174281984e-111,"7","ATP6"
3.12343813820015e-113,4.72529955560897,0.446,0.017,5.71745351197537e-109,"7","ENSMMUG00000043108"
5.41191310066134e-112,4.11308711988594,0.554,0.033,9.90650693076059e-108,"7","ENSMMUG00000006443"
1.84543321834582e-110,2.11961378713172,0.983,0.578,3.37806550618203e-106,"7","ACTG1"
2.81090048422385e-110,4.63134051845309,0.531,0.02,5.14535333637177e-106,"7","MCM4"
1.94707454016545e-105,5.70450779176893,0.577,0.015,3.56411994577286e-101,"7","TOP2A"
3.14994237529432e-103,3.13521366294372,0.503,0.049,5.76596951797626e-99,"7","ENSMMUG00000037667"
2.78182512382903e-102,4.41593865025204,0.417,0.016,5.09213088916904e-98,"7","ENSMMUG00000039405"
3.25917614455157e-100,6.69162209169953,0.48,0.005,5.96592193260164e-96,"7","CCNA2"
1.51380453662238e-98,4.38080563961727,0.457,0.02,2.77101920428726e-94,"7","ENSMMUG00000047311"
3.40448369260196e-98,4.49763353457779,0.56,0.025,6.23190739930789e-94,"7","MCM6"
4.09941697637768e-97,2.96121685129174,0.503,0.065,7.50398277525935e-93,"7","ENSMMUG00000045640"
5.61116810357437e-97,2.88232698238511,0.743,0.148,1.02712432135929e-92,"7","HSPD1"
1.18311612788767e-94,2.72843697461451,0.509,0.078,2.16569407209839e-90,"7","ENSMMUG00000038581"
2.41676575903969e-94,3.0457647480403,0.709,0.101,4.42388972192216e-90,"7","ENSMMUG00000009425"
1.26825466592076e-93,3.70120692605196,0.4,0.023,2.32154016596796e-89,"7","ENSMMUG00000002237"
1.8099423084959e-93,2.93292747722926,0.491,0.045,3.31309939570174e-89,"7","ENSMMUG00000002083"
4.65833841385671e-93,4.07808163628197,0.623,0.035,8.52708846656471e-89,"7","SMC2"
5.87724220636366e-93,2.56440384277355,0.777,0.19,1.07582918587487e-88,"7","H2AFZ"
2.26624883894118e-92,3.78150713519577,0.417,0.021,4.14836849968184e-88,"7","ENSMMUG00000030680"
2.15867544781526e-90,2.77361066458269,0.503,0.055,3.95145540722584e-86,"7","ENSMMUG00000031385"
1.91971186778152e-88,3.2184065126325,0.571,0.083,3.51403257397408e-84,"7","ENSMMUG00000046487"
1.09483025213194e-87,2.69063712986129,0.52,0.076,2.00408677652753e-83,"7","ENSMMUG00000044632"
1.62502318081644e-87,4.15127751847499,0.509,0.027,2.97460493248449e-83,"7","PRDX1"
4.26458491767589e-87,5.03783185715982,0.531,0.015,7.80632269180571e-83,"7","MCM3"
1.33780250488763e-86,3.71701002581488,0.583,0.043,2.4488474851968e-82,"7","MCM7"
1.29604311242464e-85,2.30387766945267,0.629,0.112,2.3724069172933e-81,"7","ENSMMUG00000023454"
2.47866060257257e-85,2.22646131363071,0.72,0.233,4.53718823300908e-81,"7","ENSMMUG00000041670"
8.56569125680188e-85,3.70819383553223,0.657,0.06,1.56794978455758e-80,"7","STMN1"
1.76795806318415e-83,3.49761097908997,0.366,0.021,3.23624723465858e-79,"7","ENSMMUG00000031260"
2.45459126656298e-83,5.11333036658204,0.4,0.01,4.49312931344354e-79,"7","MCM5"
3.26093599352944e-83,3.39305302719185,0.377,0.021,5.96914333615564e-79,"7","ENSMMUG00000032583"
3.34802466096075e-83,5.33542212067591,0.406,0.008,6.12855914188866e-79,"7","MCM2"
1.78159356294503e-82,2.14492758900484,0.6,0.112,3.26120701697088e-78,"7","ENSMMUG00000021379"
5.99692186088477e-82,5.21744334494608,0.371,0.006,1.09773654663496e-77,"7","ENSMMUG00000047568"
7.15276117341949e-82,7.01028286939563,0.429,0.004,1.30931293279444e-77,"7","RRM2"
8.53156985766419e-82,2.22474688006424,0.509,0.079,1.56170386244543e-77,"7","ENSMMUG00000040417"
3.51032391056234e-81,2.78756279721119,0.474,0.059,6.42564791828437e-77,"7","ENSMMUG00000045339"
7.27090089625726e-81,2.16514079929577,0.56,0.108,1.33093840905989e-76,"7","RPL15"
1.65884495157766e-79,2.7191331054961,0.503,0.076,3.0365156838629e-75,"7","ENSMMUG00000017420"
1.66829896623859e-79,3.08981895185783,0.463,0.041,3.05382125769974e-75,"7","PSMA5"
3.54950891571813e-79,2.77605124596209,0.457,0.046,6.49737607022204e-75,"7","RBBP7"
6.98455783447911e-79,5.59048956965435,0.394,0.006,1.2785233116014e-74,"7","KIF11"
2.7993183749815e-78,5.04657089400297,0.36,0.008,5.12415228540363e-74,"7","MYBL2"
1.4632027711857e-77,2.35197861227199,0.606,0.11,2.67839267265543e-73,"7","CALR"
3.18703259941863e-77,3.53767240235418,0.406,0.017,5.8338631732358e-73,"7","CENPM"
5.19904451171077e-77,2.1063137586913,0.651,0.166,9.51685097868656e-73,"7","ENSMMUG00000031947"
5.50734297650155e-77,2.00090736581914,0.794,0.3,1.00811913184861e-72,"7","TUBA1B"
1.00745381858781e-76,2.16760288157716,0.594,0.117,1.84414421492499e-72,"7","TCP1"
7.53727108108812e-76,4.86640876147693,0.406,0.01,1.37969747139318e-71,"7","TPX2"
1.06966845672312e-75,2.24094427762376,0.617,0.093,1.95802811003168e-71,"7","DHDDS"
2.48006346778508e-75,5.07726868090184,0.434,0.007,4.53975617778059e-71,"7","BIRC5"
2.94243290967392e-75,2.12831856585873,0.657,0.165,5.38612344115812e-71,"7","CCT5"
7.41172438552477e-75,2.70388674808899,0.417,0.047,1.35671614877031e-70,"7","ENSMMUG00000001925"
1.11115016576716e-74,3.72472596326649,0.349,0.014,2.03396037843679e-70,"7","ENSMMUG00000020941"
2.05926349448466e-74,4.60683512802179,0.331,0.009,3.76948182665417e-70,"7","ENSMMUG00000031396"
7.33139153213068e-74,4.74948810512798,0.366,0.007,1.34201121995652e-69,"7","ARHGAP11A"
8.92108579060487e-74,3.92077213022112,0.354,0.016,1.63300475397022e-69,"7","ARL3"
2.40856609353198e-73,2.60643747793965,0.349,0.031,4.4088802342103e-69,"7","ENSMMUG00000002859"
2.42328264979071e-73,3.26579787003988,0.354,0.023,4.43581889044189e-69,"7","ENSMMUG00000010459"
3.07459440178131e-73,2.46671142716292,0.623,0.119,5.62804505246068e-69,"7","CCT7"
1.09230420972127e-72,5.40573028699321,0.343,0.005,1.99946285589478e-68,"7","CLSPN"
1.50982179916722e-72,3.70561672284556,0.32,0.012,2.7637288033756e-68,"7","ENSMMUG00000019282"
1.75971112696806e-72,5.49727108346079,0.366,0.007,3.22115121791503e-68,"7","BUB1"
2.61399715023486e-72,3.64147071862863,0.354,0.021,4.78492178350492e-68,"7","RPA3"
2.75081487516263e-72,2.44097028910885,0.537,0.076,5.0353666289852e-68,"7","RANBP1"
6.65556305470783e-72,2.88563269667382,0.371,0.032,1.21830081716427e-67,"7","ENSMMUG00000005253"
9.18981226909655e-72,2.11094964667293,0.611,0.139,1.68219513585812e-67,"7","ENSMMUG00000003187"
1.53700127645745e-71,2.12942668772648,0.503,0.078,2.81348083655536e-67,"7","ILF2"
1.7277763205953e-71,2.97082863574565,0.343,0.023,3.16269455484969e-67,"7","APRT"
1.90534480805854e-71,3.24901971427623,0.423,0.038,3.48773367115116e-67,"7","ATAD2"
2.77675886774881e-71,3.20523827359222,0.406,0.028,5.0828571074142e-67,"7","ENSMMUG00000021460"
3.6308022053445e-71,3.11711581290021,0.36,0.029,6.6461834368831e-67,"7","ENSMMUG00000016009"
6.40872768746815e-71,2.81848809158718,0.377,0.041,1.17311760319104e-66,"7","ENSMMUG00000018813"
6.78180793631236e-71,5.35574674707407,0.343,0.005,1.24140994274198e-66,"7","HIST1H1B"
7.95434040012697e-71,4.69358738011266,0.371,0.01,1.45604201024324e-66,"7","CHAF1A"
1.56102341486304e-70,3.22042280252508,0.343,0.022,2.85745336090679e-66,"7","ENSMMUG00000005139"
1.87730967634017e-70,4.25134191605007,0.309,0.011,3.43641536254067e-66,"7","ENSMMUG00000048107"
2.05196332208256e-70,4.75566832255739,0.326,0.007,3.75611886107213e-66,"7","CCNB1"
2.41679384797153e-70,2.37876558291213,0.509,0.067,4.42394113871189e-66,"7","MIF"
2.6550573691735e-70,3.26166817275539,0.337,0.02,4.86008251427209e-66,"7","ENSMMUG00000001200"
2.71543673235097e-70,2.83849827687658,0.417,0.043,4.97060693856845e-66,"7","ENSMMUG00000041539"
3.07949479728088e-70,2.32995306965243,0.406,0.04,5.63701522642266e-66,"7","NDUFB8"
9.34841613323549e-70,2.98329682786725,0.36,0.035,1.71122757318876e-65,"7","ENSMMUG00000012179"
1.23941064985011e-69,3.57781595487443,0.491,0.044,2.26874119455062e-65,"7","PGK1"
2.11127843360849e-69,2.23225677149892,0.491,0.071,3.86469517272034e-65,"7","ENSMMUG00000038181"
2.95936757874022e-69,2.17781308993554,0.657,0.148,5.41712235288398e-65,"7","PSMB4"
3.97471848963926e-69,2.9976591700546,0.463,0.046,7.27572219528467e-65,"7","EIF4A3"
4.01389577178107e-69,5.06002468492032,0.394,0.007,7.34743621024525e-65,"7","SPAG5"
4.69087603672633e-69,2.83041009201541,0.331,0.032,8.58664858522755e-65,"7","ENSMMUG00000032441"
1.52936659475408e-68,3.04250601372089,0.326,0.024,2.79950555169735e-64,"7","ENSMMUG00000007833"
2.42920246277064e-68,2.22064033375193,0.44,0.067,4.44665510810166e-64,"7","ENSMMUG00000009066"
4.95053286983601e-68,3.11975052951529,0.406,0.037,9.06195041823481e-64,"7","C1QBP"
1.00048371047799e-67,2.69176979755,0.394,0.042,1.83138543202996e-63,"7","ENSMMUG00000017625"
2.05325670883926e-67,3.03346195278953,0.371,0.028,3.75848640553027e-63,"7","STT3A"
3.07444198989538e-67,3.77721923244103,0.303,0.016,5.62776606250349e-63,"7","ENSMMUG00000044960"
5.41490374281001e-67,2.43529658823633,0.509,0.072,9.91198130121372e-63,"7","RCC2"
7.02187120191904e-67,2.65725809748014,0.406,0.044,1.28535352351128e-62,"7","SLIRP"
7.64214163835501e-67,2.05948857955009,0.486,0.102,1.39889402690088e-62,"7","ENSMMUG00000044284"
1.05031054219387e-66,5.55573253832644,0.331,0.005,1.92259344748588e-62,"7","NCAPH"
1.13052050507241e-66,4.84765387901922,0.366,0.009,2.06941778453505e-62,"7","WDHD1"
1.21514312597893e-65,3.00096257349853,0.406,0.043,2.22431949210444e-61,"7","DDOST"
9.82411660672961e-65,2.20259256666247,0.354,0.044,1.79830454486185e-60,"7","ENSMMUG00000040997"
1.26470253500797e-64,4.44979849194717,0.354,0.009,2.31503799033208e-60,"7","KIFC1"
1.64460428896985e-64,2.26210272515958,0.491,0.069,3.0104481509593e-60,"7","ENSMMUG00000007536"
2.15754759026253e-64,3.50329791768645,0.389,0.028,3.94939086397556e-60,"7","SERPINB9"
3.16159657257656e-64,2.90314307103515,0.423,0.044,5.7873025261014e-60,"7","ENSMMUG00000004089"
5.23171041231439e-64,3.14959899892577,0.406,0.036,9.57664590974149e-60,"7","PSMB5"
6.91724578310168e-64,2.09904331188219,0.589,0.123,1.26620184059676e-59,"7","PSMB1"
1.32384969155116e-63,2.07338702991879,0.657,0.154,2.4233068603844e-59,"7","SMC4"
2.67629475704381e-63,4.44932882549793,0.297,0.009,4.8989575527687e-59,"7","PHB"
2.7843537109555e-63,3.22425681229566,0.32,0.018,5.09675946790404e-59,"7","CHCHD2"
3.40513273694796e-63,2.30877503424977,0.411,0.047,6.23309547498323e-59,"7","ENSMMUG00000006283"
7.03129545514166e-63,3.14343878392561,0.32,0.024,1.28707863306368e-58,"7","ENSMMUG00000030356"
9.12126125820939e-63,3.12552877359025,0.366,0.028,1.66964687331523e-58,"7","KPNA2"
9.56587878792007e-63,2.40144925129466,0.606,0.12,1.75103411212877e-58,"7","SSRP1"
1.2820847334956e-62,6.31161131103308,0.366,0.005,2.34685610466369e-58,"7","CCNB2"
2.16385854496589e-62,2.5961548746838,0.417,0.041,3.96094306656006e-58,"7","ATP5IF1"
2.94507935736854e-62,3.42186728559434,0.286,0.01,5.39096776366312e-58,"7","ENSMMUG00000039100"
3.85102695228486e-62,2.6751893669006,0.423,0.04,7.04930483615743e-58,"7","RUVBL1"
3.92076875320996e-62,2.61397978747231,0.326,0.028,7.17696720275083e-58,"7","ENSMMUG00000043473"
4.38794307591973e-62,4.97980628068852,0.389,0.009,8.03212980047107e-58,"7","ASPM"
5.81298384520239e-62,2.19393112815459,0.417,0.061,1.0640666928643e-57,"7","H2AFX"
8.73886102884068e-62,2.40143334476651,0.36,0.042,1.59964851132929e-57,"7","ENSMMUG00000003835"
9.93653892946151e-62,2.19773015559532,0.549,0.091,1.81888345103793e-57,"7","PCNA"
1.44839563535986e-61,4.16669417047505,0.343,0.011,2.65128821052622e-57,"7","KIF15"
1.75433965565709e-61,3.06266653880356,0.309,0.023,3.21131873968031e-57,"7","LDHB"
1.0576121687495e-60,3.19124169467883,0.286,0.017,1.93595907489596e-56,"7","ENSMMUG00000040586"
4.07880796691788e-60,2.42313311680546,0.326,0.049,7.46625798344317e-56,"7","ENSMMUG00000009272"
4.917788049561e-60,4.18495579662579,0.88,0.164,9.00201102472142e-56,"7","GZMB"
5.20812064237932e-60,5.37284601585504,0.309,0.004,9.53346483587534e-56,"7","RAD51"
6.42616215924516e-60,3.68562014431657,0.309,0.019,1.17630898324983e-55,"7","ATP5F1B"
7.16820336360627e-60,2.14184586128405,0.549,0.105,1.31213962570813e-55,"7","ANP32E"
2.01921733389146e-59,5.28702843071978,0.291,0.005,3.69617732968831e-55,"7","CDK1"
4.20739328829054e-59,3.28726333107454,0.309,0.019,7.70163341421584e-55,"7","ENSMMUG00000030210"
4.33443396765033e-59,2.11066283170697,0.457,0.057,7.93418137778394e-55,"7","LSM3"
4.57927066047062e-59,4.70544066306276,0.286,0.006,8.38235494399147e-55,"7","NUSAP1"
5.88255914286925e-59,3.69106578277005,0.303,0.016,1.07680245110222e-54,"7","ENSMMUG00000041033"
6.31442634894988e-59,4.37937747401832,0.269,0.008,1.15585574317528e-54,"7","ENSMMUG00000019141"
7.78887455610006e-59,5.13977015020071,0.343,0.008,1.42575348749412e-54,"7","CDC20"
1.74358967546549e-58,2.3065384283962,0.377,0.048,3.19164090093958e-54,"7","ENSMMUG00000029338"
3.70283413395523e-58,2.81789449559901,0.377,0.026,6.77803788220505e-54,"7","POLA2"
3.92867661513043e-58,2.33679838557086,0.377,0.052,7.19144254399625e-54,"7","ENSMMUG00000032487"
4.11228698542705e-58,5.25212306582978,0.314,0.005,7.52754132682422e-54,"7","HMMR"
6.24900332854112e-58,2.75849893637377,0.343,0.027,1.14388005928945e-53,"7","ENSMMUG00000020813"
7.19703544746718e-58,2.48483105085402,0.491,0.072,1.31741733865887e-53,"7","PSMA6"
7.35346333606845e-58,2.9288449576953,0.303,0.022,1.34605146366733e-53,"7","ENSMMUG00000011937"
8.71962825237174e-58,4.17965823947443,0.257,0.008,1.59612795159665e-53,"7","ENSMMUG00000023352"
1.07858113722529e-57,3.25737993559977,0.297,0.018,1.97434277169089e-53,"7","ENSMMUG00000037977"
1.67150993694957e-57,2.17613516079994,0.451,0.068,3.05969893958619e-53,"7","PSMC2"
2.39200099516496e-57,5.20710613445978,0.297,0.004,4.37855782164947e-53,"7","PSAT1"
4.08466666818833e-57,2.2224968505777,0.417,0.047,7.47698233611874e-53,"7","ENSMMUG00000021561"
5.17921938698644e-57,2.21445119182781,0.446,0.055,9.48056108787868e-53,"7","SEC13"
5.36427087392728e-57,2.76838782012643,0.274,0.018,9.81929783472389e-53,"7","ENSMMUG00000010070"
1.11602422316166e-56,2.06866811351089,0.406,0.046,2.04288234049741e-52,"7","PSMB2"
1.53952097915937e-56,3.33156218367464,0.257,0.013,2.81809315235123e-52,"7","ENSMMUG00000019283"
4.15170779854387e-56,3.78102541947051,0.274,0.012,7.59970112523455e-52,"7","ENSMMUG00000028937"
5.57989778652008e-56,4.55365841795924,0.28,0.006,1.0214002898225e-51,"7","CCNE1"
7.50644133261793e-56,2.51881587147456,0.274,0.018,1.37405408593571e-51,"7","ENSMMUG00000020008"
9.3453032917345e-56,4.61217789426376,0.269,0.004,1.710657767552e-51,"7","MCM10"
1.10459047591285e-55,3.60824514509767,0.411,0.022,2.02195286615847e-51,"7","PTTG1"
1.17429420822996e-55,2.5706924804639,0.337,0.032,2.14954554816495e-51,"7","DAD1"
1.67317078377236e-55,2.39762502480477,0.377,0.052,3.06273911969531e-51,"7","SAE1"
1.67812080647926e-55,2.40798008919941,0.623,0.115,3.07180013626028e-51,"7","PDIA6"
2.50987000237385e-55,2.45351334624115,0.48,0.061,4.59431703934533e-51,"7","NDUFB6"
3.33140379457008e-55,2.91527821002221,0.371,0.029,6.09813464596054e-51,"7","KIF22"
3.76124655378209e-55,2.90432950024998,0.394,0.03,6.88496181669812e-51,"7","HELLS"
4.67023187657073e-55,2.19957598922517,0.406,0.049,8.54885945006272e-51,"7","LMNB1"
6.65913554828529e-55,2.36162204288806,0.394,0.043,1.21895476211362e-50,"7","ENSMMUG00000016306"
7.66867781166986e-55,2.72527904973277,0.32,0.026,1.40375147342617e-50,"7","CDK2AP1"
9.3714049473327e-55,2.44308604331818,0.463,0.07,1.71543567560925e-50,"7","PPM1G"
9.93294009465424e-55,4.95347868474257,0.309,0.004,1.81822468432646e-50,"7","KIF4A"
1.13033469859135e-54,2.80514013374508,0.366,0.028,2.06907766577146e-50,"7","SIVA1"
1.16289927222518e-54,2.26526230196628,0.326,0.034,2.1286871178082e-50,"7","ARL6IP4"
1.38121726652269e-54,2.49178688829483,0.389,0.039,2.52831820636979e-50,"7","SF3B3"
1.51841269560093e-54,2.02146638896739,0.326,0.031,2.77945443929751e-50,"7","RPS27L"
1.63110593772068e-54,4.80476411699955,0.269,0.004,2.98573941899771e-50,"7","ENSMMUG00000047497"
1.64322369380917e-54,6.05865350388581,0.297,0.002,3.00792097151768e-50,"7","ZBED2"
3.12264333133298e-54,3.17728412014753,0.457,0.034,5.71599861800503e-50,"7","NCAPD2"
4.23067923652053e-54,2.9510786591133,0.4,0.032,7.74425834245083e-50,"7","SHMT2"
4.65063815976524e-54,2.76973775461591,0.429,0.059,8.51299315145028e-50,"7","HADHA"
7.9263682230037e-54,2.65278395258765,0.326,0.028,1.45092170322083e-49,"7","YJEFN3"
1.24029341717247e-53,2.64939321052153,0.297,0.027,2.27035710013421e-49,"7","ENSMMUG00000014352"
1.61762632407568e-53,2.02576336789425,0.423,0.061,2.96106498622053e-49,"7","ENSMMUG00000016898"
2.26672945465889e-53,4.22130224793724,0.251,0.006,4.1492482667531e-49,"7","ENSMMUG00000006814"
2.51427060492618e-53,5.10054441049601,0.269,0.005,4.60237234231737e-49,"7","KNTC1"
3.56932223875911e-53,2.54884279988464,0.274,0.016,6.53364435804855e-49,"7","ENSMMUG00000001647"
4.79259740514656e-53,2.15580081108453,0.406,0.07,8.77284955012079e-49,"7","ENSMMUG00000044360"
4.85771395055455e-53,2.53797087328937,0.291,0.028,8.89204538649011e-49,"7","UQCRH"
5.86890149592675e-53,5.11071691152786,0.269,0.004,1.07430241882939e-48,"7","ENSMMUG00000043395"
6.869813720416e-53,3.09308287909766,0.269,0.019,1.25751940152215e-48,"7","ENSMMUG00000020269"
8.29691788977014e-53,2.75026932611238,0.28,0.022,1.51875081972242e-48,"7","ENSMMUG00000043836"
1.00388242556539e-52,2.51515535033257,0.606,0.109,1.83760677999744e-48,"7","HIST1H1E"
1.29497562310514e-52,3.61860026158059,0.257,0.012,2.37045287809395e-48,"7","ENSMMUG00000041960"
1.40317588999192e-52,2.99990652203723,0.28,0.021,2.56851346663021e-48,"7","ENSMMUG00000001210"
1.94210778527323e-52,2.17717731065176,0.354,0.057,3.55502830094265e-48,"7","YWHAQ"
2.579842353926e-52,3.2882755899479,0.44,0.039,4.72240142886155e-48,"7","HIST1H1D"
2.6326129865329e-52,2.72177912286396,0.44,0.048,4.81899807184847e-48,"7","DCTPP1"
2.66760552664728e-52,2.48782404719845,0.469,0.054,4.88305191652785e-48,"7","PSMD14"
2.80831280543489e-52,2.03038008313388,0.474,0.06,5.14061659034856e-48,"7","EZH2"
3.02263024153506e-52,3.04741780989763,0.251,0.016,5.53292465712992e-48,"7","ENSMMUG00000023683"
3.15323891686618e-52,2.1597547528868,0.297,0.032,5.77200383732354e-48,"7","ENSMMUG00000002029"
4.1525168779581e-52,4.93791414267637,0.291,0.004,7.60118214510231e-48,"7","ENSMMUG00000020594"
6.26462806451085e-52,5.16483039856345,0.251,0.005,1.14674016720871e-47,"7","ENSMMUG00000010157"
7.3148998282595e-52,2.43812390588663,0.383,0.042,1.3389924135629e-47,"7","VDAC3"
7.5544239219019e-52,5.31883283079054,0.257,0.004,1.38283729890414e-47,"7","ENSMMUG00000044377"
8.89061604175161e-52,2.96583332842071,0.274,0.021,1.62742726644263e-47,"7","ENSMMUG00000017463"
1.31327207342054e-51,5.79519696312259,0.257,0.004,2.4039445303963e-47,"7","AURKA"
3.2759293016031e-51,4.76616798018616,0.423,0.01,5.99658858658448e-47,"7","NCAPG"
3.38093334081163e-51,4.21641528953481,0.257,0.006,6.18879848035568e-47,"7","SHMT1"
3.39508743376777e-51,2.37122495245634,0.314,0.034,6.2147075475119e-47,"7","ENSMMUG00000015861"
8.81903659836308e-51,2.0593540699874,0.331,0.04,1.61432464933036e-46,"7","SNRPE"
1.83484422898181e-50,2.80312458192077,0.354,0.041,3.35868236115121e-46,"7","SNRPD3"
3.22907212767286e-50,2.13218293239148,0.497,0.095,5.91081652970517e-46,"7","EIF4A1"
3.85693040741504e-50,3.07673317234842,0.474,0.055,7.06011111077323e-46,"7","TUBA1C"
8.06056186873722e-50,2.21996134634186,0.32,0.033,1.47548585007235e-45,"7","LIG1"
9.73469360828749e-50,2.34246626903546,0.491,0.089,1.78193566499703e-45,"7","PDIA4"
1.0395430410052e-49,3.06062986049669,0.269,0.013,1.90288353656001e-45,"7","WDR76"
1.5040633479694e-49,4.3426985473294,0.251,0.005,2.75318795845799e-45,"7","FEN1"
1.51807868085486e-49,3.00711922213504,0.28,0.012,2.77884302530481e-45,"7","RFC3"
1.60471934152829e-49,2.77795055745455,0.343,0.03,2.93743875466754e-45,"7","EIF3I"
1.82010522002228e-49,2.18866143120172,0.394,0.048,3.33170260525079e-45,"7","RRM1"
1.98112695085459e-49,2.16652626833182,0.263,0.025,3.62645288353932e-45,"7","ENSMMUG00000012367"
2.31018726547371e-49,2.7054681725101,0.32,0.025,4.22879778944962e-45,"7","FBXO5"
4.21376124918728e-49,2.66085781183377,0.297,0.021,7.71328996663731e-45,"7","MRPL37"
4.2947921413373e-49,5.52636743369758,0.383,0.006,7.86161701471792e-45,"7","DLGAP5"
5.37907691510263e-49,3.93089187078608,0.269,0.009,9.84640029309537e-45,"7","HJURP"
7.13840616318338e-49,3.37470728049646,0.303,0.021,1.30668524817072e-44,"7","CD38"
7.53023260330228e-49,2.13015151610982,0.286,0.035,1.37840907803448e-44,"7","ENSMMUG00000028709"
1.63779459817488e-48,2.29133060783168,0.371,0.047,2.99798301195912e-44,"7","ENSMMUG00000023144"
1.7767281576735e-48,2.2992248333288,0.337,0.04,3.25230089262135e-44,"7","MLEC"
2.3849947137986e-48,4.90212556339172,0.286,0.006,4.36573282360833e-44,"7","KIF2C"
6.63431715136561e-48,5.48224188207709,0.257,0.003,1.21441175455748e-43,"7","CDCA2"
7.80050049161213e-48,2.95898134718506,0.406,0.029,1.4278816149896e-43,"7","KNL1"
8.66828256126773e-48,3.21947641406636,0.263,0.017,1.58672912284006e-43,"7","DCTN2"
2.58716798560867e-47,2.12727854407324,0.389,0.057,4.73581099765666e-43,"7","TACC3"
6.74029375388857e-47,2.03030873170668,0.469,0.081,1.2338107716493e-42,"7","SNRNP25"
1.01669820459564e-46,2.13520473532269,0.337,0.044,1.86106606351231e-42,"7","ENSMMUG00000017278"
1.22918269147953e-46,3.14955928094841,0.251,0.015,2.25001891675329e-42,"7","ENSMMUG00000019335"
1.35549235083395e-46,2.28056379631972,0.4,0.044,2.48122874820154e-42,"7","RAP1GDS1"
1.42851726858604e-46,2.47680805828179,0.297,0.033,2.61490086014674e-42,"7","ATP5MC1"
2.03238381554325e-46,5.91020149282932,0.263,0.003,3.72027857435193e-42,"7","ENSMMUG00000031139"
2.35660297901383e-46,2.13816246490976,0.303,0.041,4.31376175308482e-42,"7","ENSMMUG00000040977"
3.06222313445034e-46,2.60980848142704,0.263,0.03,5.60539944761136e-42,"7","LAT"
3.49373519620336e-46,2.06418964789935,0.491,0.094,6.39528227665026e-42,"7","IPO5"
7.47545076415649e-46,4.26523150162387,0.251,0.006,1.36838126237885e-41,"7","PRC1"
1.35443835013851e-45,2.74634089688701,0.251,0.017,2.47929939992854e-41,"7","ENSMMUG00000008224"
1.61979529607198e-45,3.18899073712208,0.263,0.017,2.96503528945975e-41,"7","MYL6B"
4.53544112723028e-45,3.49902845704631,0.269,0.009,8.30212498339502e-41,"7","CENPW"
5.73348285183189e-45,2.17882599824359,0.531,0.096,1.04951403602783e-40,"7","SND1"
6.1330147017759e-45,2.0804631776905,0.314,0.043,1.12264834116008e-40,"7","ENSMMUG00000012537"
8.83379490485931e-45,3.241592857026,0.566,0.045,1.6170261573345e-40,"7","CENPE"
1.45577430237788e-44,3.1011513454499,0.383,0.037,2.6647948605027e-40,"7","MTHFD1"
1.74722398368727e-44,2.72014511532741,0.554,0.07,3.19829350213954e-40,"7","LGALS1"
2.1519500573331e-44,2.36559218142587,0.486,0.056,3.93914457994824e-40,"7","ENSMMUG00000004935"
