"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.44758200864801e-81,2.52834410538323,0.691,0.166,1.36327988668302e-76,"8","HSPD1"
1.26104491884384e-79,4.57428863101235,0.283,0.006,2.30834272394365e-75,"8","NUSAP1"
5.66225710524328e-79,4.27583783850927,0.497,0.027,1.03647616311478e-74,"8","MCM6"
8.20286452612044e-79,5.39136476134748,0.408,0.005,1.50153435150635e-74,"8","BIRC5"
1.39980383454729e-77,2.03878049867191,0.77,0.358,2.56234091913881e-73,"8","HSP90B1"
2.36806397098165e-77,4.21831441783997,0.288,0.007,4.33474109888191e-73,"8","PSAT1"
6.47279121874796e-75,6.87346289067685,0.293,0.002,1.18484443259181e-70,"8","TK1"
9.2236063950945e-75,4.5710642080023,0.34,0.009,1.68838115062205e-70,"8","CHAF1A"
1.67664204783335e-74,2.25272268777003,0.492,0.078,3.06909326855894e-70,"8","ILF2"
7.31855656277214e-74,2.19207794869671,0.675,0.21,1.33966177881544e-69,"8","ENSMMUG00000041670"
1.00790445280974e-73,5.36342615345997,0.356,0.006,1.84496910086823e-69,"8","SPAG5"
1.02533256858566e-73,4.48423318199072,0.492,0.02,1.87687126679605e-69,"8","MCM4"
2.62767071256245e-73,5.07318226130886,0.257,0.004,4.80995123934557e-69,"8","MCM10"
1.01158809124667e-72,3.59129899558477,0.34,0.019,1.85171200102704e-68,"8","ARL3"
1.13915794333145e-72,6.53622312517337,0.33,0.003,2.08522861526822e-68,"8","CCNB2"
2.31885704743576e-72,5.50038725082875,0.314,0.004,4.24466782533116e-68,"8","BUB1"
8.8290833984928e-71,2.49877100101443,0.597,0.119,1.61616371609411e-66,"8","SSRP1"
6.74517435143755e-68,2.0026195364328,0.607,0.162,1.23470416503064e-63,"8","CCT5"
1.03461774390944e-67,4.50775463266609,0.251,0.005,1.89386778022622e-63,"8","CCNE1"
1.31601167181839e-67,5.02124593284736,0.277,0.01,2.40895936526356e-63,"8","ENSMMUG00000047568"
1.36210235286944e-67,4.4319880555481,0.356,0.012,2.49332835692752e-63,"8","TPX2"
2.47635311615525e-67,3.04681150979433,0.403,0.042,4.53296437912219e-63,"8","C1QBP"
6.5253014950767e-67,3.51621294582373,0.372,0.021,1.19445643867379e-62,"8","PTTG1"
9.48892270553389e-67,4.30691685645804,0.298,0.01,1.73694730124798e-62,"8","ENSMMUG00000048107"
3.55837616827469e-66,4.79476326964471,0.262,0.005,6.51360757602682e-62,"8","ENSMMUG00000020594"
1.12617098900276e-65,4.93651408258692,0.309,0.008,2.06145599536955e-61,"8","CDC20"
1.63152023066607e-65,3.42897162295522,0.534,0.047,2.98649778223424e-61,"8","MCM7"
2.34402709918857e-65,2.80435525394474,0.639,0.123,4.29074160506467e-61,"8","PPIA"
3.29098618210686e-65,4.2318841080492,0.283,0.007,6.0241502063466e-61,"8","CCNB1"
7.70993126592382e-65,4.87127542644809,0.33,0.007,1.41130291822736e-60,"8","KIFC1"
6.40180478312263e-64,3.71363216083104,0.597,0.054,1.1718503655506e-59,"8","STMN1"
7.19553826166758e-64,2.19353440965448,0.503,0.079,1.31714327879825e-59,"8","RANBP1"
2.6263727070352e-62,4.79868216663039,0.466,0.017,4.80757524022793e-58,"8","MCM3"
2.87953183656851e-61,2.06682189786511,0.634,0.151,5.27098302683866e-57,"8","PSMB4"
7.82353080603077e-61,4.31543305355197,0.34,0.009,1.43209731404393e-56,"8","ARHGAP11A"
1.74801127298536e-59,3.98995089117322,0.335,0.025,3.19973463519969e-55,"8","ENSMMUG00000039405"
1.8739900776115e-59,3.92901417503371,0.576,0.036,3.43033883706785e-55,"8","SMC2"
6.06228689438118e-59,2.04838232263647,0.534,0.114,1.10970161601647e-54,"8","TCP1"
1.17907804793937e-58,2.68455835999885,0.314,0.027,2.15830236675302e-54,"8","CDK2AP1"
1.61725967565926e-58,2.37300952967161,0.597,0.117,2.96039383629427e-54,"8","CCT7"
1.99404180013228e-58,2.07475978174305,0.414,0.066,3.65009351514213e-54,"8","H2AFX"
2.96119134409721e-58,4.52634359096641,0.366,0.012,5.42046075536994e-54,"8","MCM5"
5.26330363755953e-58,3.16426126856209,0.283,0.034,9.63447730855271e-54,"8","ENSMMUG00000032441"
3.86290679880846e-57,3.72533935612122,0.304,0.017,7.07105089521889e-53,"8","ENSMMUG00000020941"
2.20710882006141e-56,2.22129147426162,0.44,0.074,4.0401126951224e-52,"8","ENSMMUG00000038181"
6.07318969620633e-56,4.85732660028268,0.314,0.014,1.11169737389057e-51,"8","ENSMMUG00000038560"
3.31332128227163e-55,4.87144621921274,0.314,0.018,6.06503460719822e-51,"8","MZB1"
8.19620675676039e-55,8.24258057048841,0.267,0.001,1.50031564682499e-50,"8","ZBED2"
8.46313843900259e-55,2.40940161221952,0.377,0.046,1.54917749125942e-50,"8","NDUFB8"
8.56386713964657e-55,3.82811473919408,0.414,0.038,1.5676158799123e-50,"8","IRF4"
4.4171462239674e-54,2.99522223889494,0.262,0.021,8.08558616297232e-50,"8","CHCHD2"
8.36592459182731e-54,4.55901264999717,0.34,0.025,1.53138249653399e-49,"8","ENSMMUG00000043108"
1.04828781551025e-53,4.69345942871828,0.257,0.006,1.91889084629151e-49,"8","CIT"
1.17874877518378e-53,2.49890691505633,0.424,0.058,2.15769963297391e-49,"8","ENSMMUG00000002083"
1.89450304557002e-53,2.2624967369794,0.56,0.117,3.46788782491593e-49,"8","RPN2"
7.90221056379209e-53,4.40346394742391,0.408,0.021,1.44649964370214e-48,"8","ENSMMUG00000047311"
9.61512450020115e-53,4.52117204202784,0.351,0.009,1.76004853976182e-48,"8","WDHD1"
1.62436169977607e-52,2.95213923704492,0.262,0.014,2.97339409144009e-48,"8","RFC3"
3.57735871723519e-52,4.41786180816013,0.277,0.007,6.54835513189902e-48,"8","HMMR"
3.73579319455239e-52,2.57111039136608,0.34,0.049,6.83836944262814e-48,"8","ENSMMUG00000018813"
4.2956938111493e-52,2.27226128502712,0.476,0.078,7.8632675213088e-48,"8","RCC2"
2.8638002857672e-51,2.17548657971977,0.455,0.07,5.24218642309687e-47,"8","NDUFB6"
3.7622434997668e-51,3.00280809961404,0.445,0.05,6.88678672632313e-47,"8","PSMA5"
3.83716774446766e-51,3.02042622669596,0.314,0.027,7.02393555624805e-47,"8","APRT"
